Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
2.4,Li3YCl6,0.9365,0.4682 Fe1 F3 + 0.4682 Fe1 Cl3 + 0.0635 Li3 Y1 Cl6 -> 0.4262 LiCl + 0.2745 LiF + 0.2235 Fe + 0.0758 LiYF4,-0.011
2.4,Li3YCl6,0.9599,0.4799 Fe1 F3 + 0.4799 Fe1 Cl3 + 0.0401 Li3 Y1 Cl6 -> 0.4079 LiCl + 0.3105 LiF + 0.2330 Fe + 0.0487 LiYF4,-0.0072
2.4,Li3YCl6,0.9833,0.4916 Fe1 F3 + 0.4916 Fe1 Cl3 + 0.0167 Li3 Y1 Cl6 -> 0.3889 LiCl + 0.3476 LiF + 0.2428 Fe + 0.0206 LiYF4,-0.0031
2.5,Li3YCl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li3 Y1 Cl6 -> 0.5656 LiCl + 0.2822 LiYF4 + 0.1505 Fe + 0.0017 YCl3,-0.0293
2.5,Li3YCl6,0.9666,0.4833 Fe1 F3 + 0.4833 Fe1 Cl3 + 0.0334 Li3 Y1 Cl6 -> 0.4814 FeF2 + 0.4025 LiCl + 0.0752 Fe + 0.0408 LiYF4,-0.0107
2.5,Li3YCl6,0.9900,0.4950 Fe1 F3 + 0.4950 Fe1 Cl3 + 0.0100 Li3 Y1 Cl6 -> 0.5378 FeF2 + 0.3834 LiCl + 0.0664 Fe + 0.0124 LiYF4,-0.0082
2.6,Li3YCl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li3 Y1 Cl6 -> 0.4515 FeCl2 + 0.2822 LiYF4 + 0.2646 LiCl + 0.0017 YCl3,-0.0184
2.6,Li3YCl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li3 Y1 Cl6 -> 0.5542 FeF2 + 0.2502 LiCl + 0.1914 FeCl2 + 0.0042 LiYF4,-0.0177
2.7,Li3YCl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li3 Y1 Cl6 -> 0.4515 FeCl2 + 0.2822 LiYF4 + 0.2646 LiCl + 0.0017 YCl3,-0.0184
2.7,Li3YCl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li3 Y1 Cl6 -> 0.5542 FeF2 + 0.2502 LiCl + 0.1914 FeCl2 + 0.0042 LiYF4,-0.0177
2.8,Li3YCl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li3 Y1 Cl6 -> 0.6616 LiFeCl4 + 0.2822 LiYF4 + 0.0545 FeCl2 + 0.0017 YCl3,-0.0187
2.8,Li3YCl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li3 Y1 Cl6 -> 0.5542 FeF2 + 0.3190 LiFeCl4 + 0.1226 LiCl + 0.0042 LiYF4,-0.0177
2.9,Li3YCl6,0.6856,0.3428 Fe1 F3 + 0.3428 Fe1 Cl3 + 0.3144 Li3 Y1 Cl6 -> 0.6935 LiFeCl4 + 0.2601 LiYF4 + 0.0463 YCl3 + 0.0001 LiCl,-0.0257
2.9,Li3YCl6,0.7090,0.3545 Fe1 F3 + 0.3545 Fe1 Cl3 + 0.2910 Li3 Y1 Cl6 -> 0.7138 LiFeCl4 + 0.1956 LiYF4 + 0.0824 YF3 + 0.0082 FeCl2,-0.0269
2.9,Li3YCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Y1 Cl6 -> 0.6523 LiFeCl4 + 0.2180 LiYF4 + 0.1292 FeF2 + 0.0005 FeCl2,-0.0263
2.9,Li3YCl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li3 Y1 Cl6 -> 0.5542 FeF2 + 0.3190 LiFeCl4 + 0.1226 LiCl + 0.0042 LiYF4,-0.0179
3.0,Li3YCl6,0.6856,0.3428 Fe1 F3 + 0.3428 Fe1 Cl3 + 0.3144 Li3 Y1 Cl6 -> 0.6935 LiFeCl4 + 0.2601 LiYF4 + 0.0463 YCl3 + 0.0001 LiCl,-0.0344
3.0,Li3YCl6,0.7090,0.3545 Fe1 F3 + 0.3545 Fe1 Cl3 + 0.2910 Li3 Y1 Cl6 -> 0.7207 LiFeCl4 + 0.1819 LiYF4 + 0.0933 YF3 + 0.0041 FeF2,-0.036
3.0,Li3YCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Y1 Cl6 -> 0.6527 LiFeCl4 + 0.2171 LiYF4 + 0.1295 FeF2 + 0.0007 YF3,-0.034
3.0,Li3YCl6,0.9900,0.4950 Fe1 F3 + 0.4950 Fe1 Cl3 + 0.0100 Li3 Y1 Cl6 -> 0.5378 FeF2 + 0.3320 LiFeCl4 + 0.1178 LiCl + 0.0124 LiYF4,-0.0187
3.1,Li3YCl6,0.6856,0.3428 Fe1 F3 + 0.3428 Fe1 Cl3 + 0.3144 Li3 Y1 Cl6 -> 0.6935 LiFeCl4 + 0.2601 LiYF4 + 0.0463 YCl3 + 0.0001 LiCl,-0.0432
3.1,Li3YCl6,0.7090,0.3545 Fe1 F3 + 0.3545 Fe1 Cl3 + 0.2910 Li3 Y1 Cl6 -> 0.7207 LiFeCl4 + 0.1819 LiYF4 + 0.0933 YF3 + 0.0041 FeF2,-0.0451
3.1,Li3YCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Y1 Cl6 -> 0.6527 LiFeCl4 + 0.2171 LiYF4 + 0.1295 FeF2 + 0.0007 YF3,-0.0417
3.1,Li3YCl6,0.9030,0.4515 Fe1 F3 + 0.4515 Fe1 Cl3 + 0.0970 Li3 Y1 Cl6 -> 0.5641 LiFeCl4 + 0.2929 FeF2 + 0.1130 LiYF4 + 0.0300 LiF,-0.0312
3.1,Li3YCl6,0.9264,0.4632 Fe1 F3 + 0.4632 Fe1 Cl3 + 0.0736 Li3 Y1 Cl6 -> 0.5423 LiFeCl4 + 0.3331 FeF2 + 0.0872 LiYF4 + 0.0374 LiF,-0.0284
3.1,Li3YCl6,0.9498,0.4749 Fe1 F3 + 0.4749 Fe1 Cl3 + 0.0502 Li3 Y1 Cl6 -> 0.5197 LiFeCl4 + 0.3747 FeF2 + 0.0604 LiYF4 + 0.0451 LiF,-0.0254
3.1,Li3YCl6,0.9732,0.4866 Fe1 F3 + 0.4866 Fe1 Cl3 + 0.0268 Li3 Y1 Cl6 -> 0.4964 LiFeCl4 + 0.4177 FeF2 + 0.0531 LiF + 0.0328 LiYF4,-0.0222
3.1,Li3YCl6,0.9967,0.4983 Fe1 F3 + 0.4983 Fe1 Cl3 + 0.0033 Li3 Y1 Cl6 -> 0.4723 LiFeCl4 + 0.4623 FeF2 + 0.0613 LiF + 0.0042 LiYF4,-0.0188
3.2,Li3YCl6,0.6856,0.3428 Fe1 F3 + 0.3428 Fe1 Cl3 + 0.3144 Li3 Y1 Cl6 -> 0.6935 LiFeCl4 + 0.2601 LiYF4 + 0.0463 YCl3 + 0.0001 LiCl,-0.0516
3.2,Li3YCl6,0.7090,0.3545 Fe1 F3 + 0.3545 Fe1 Cl3 + 0.2910 Li3 Y1 Cl6 -> 0.7207 LiFeCl4 + 0.1819 LiYF4 + 0.0933 YF3 + 0.0041 FeF2,-0.0539
3.2,Li3YCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Y1 Cl6 -> 0.6527 LiFeCl4 + 0.2171 LiYF4 + 0.1295 FeF2 + 0.0007 YF3,-0.0489
3.2,Li3YCl6,0.8528,0.4264 Fe1 F3 + 0.4264 Fe1 Cl3 + 0.1472 Li3 Y1 Cl6 -> 0.6085 LiFeCl4 + 0.2109 FeF2 + 0.1657 LiYF4 + 0.0149 LiF,-0.0428
3.2,Li3YCl6,0.8763,0.4381 Fe1 F3 + 0.4381 Fe1 Cl3 + 0.1237 Li3 Y1 Cl6 -> 0.5882 LiFeCl4 + 0.2485 FeF2 + 0.1415 LiYF4 + 0.0218 LiF,-0.0398
3.2,Li3YCl6,0.8997,0.4498 Fe1 F3 + 0.4498 Fe1 Cl3 + 0.1003 Li3 Y1 Cl6 -> 0.5672 LiFeCl4 + 0.2872 FeF2 + 0.1166 LiYF4 + 0.0290 LiF,-0.0367
3.2,Li3YCl6,0.9231,0.4615 Fe1 F3 + 0.4615 Fe1 Cl3 + 0.0769 Li3 Y1 Cl6 -> 0.5455 LiFeCl4 + 0.3273 FeF2 + 0.0909 LiYF4 + 0.0364 LiF,-0.0334
3.2,Li3YCl6,0.9465,0.4732 Fe1 F3 + 0.4732 Fe1 Cl3 + 0.0535 Li3 Y1 Cl6 -> 0.5230 LiFeCl4 + 0.3687 FeF2 + 0.0643 LiYF4 + 0.0440 LiF,-0.0298
3.2,Li3YCl6,0.9699,0.4849 Fe1 F3 + 0.4849 Fe1 Cl3 + 0.0301 Li3 Y1 Cl6 -> 0.4998 LiFeCl4 + 0.4115 FeF2 + 0.0519 LiF + 0.0368 LiYF4,-0.026
3.2,Li3YCl6,0.9933,0.4967 Fe1 F3 + 0.4967 Fe1 Cl3 + 0.0067 Li3 Y1 Cl6 -> 0.4758 LiFeCl4 + 0.4558 FeF2 + 0.0601 LiF + 0.0083 LiYF4,-0.0219
3.3,Li3YCl6,0.6856,0.3428 Fe1 F3 + 0.3428 Fe1 Cl3 + 0.3144 Li3 Y1 Cl6 -> 0.6935 LiFeCl4 + 0.2601 LiYF4 + 0.0463 YCl3 + 0.0001 LiCl,-0.0567
3.3,Li3YCl6,0.7090,0.3545 Fe1 F3 + 0.3545 Fe1 Cl3 + 0.2910 Li3 Y1 Cl6 -> 0.7207 LiFeCl4 + 0.1819 LiYF4 + 0.0933 YF3 + 0.0041 FeF2,-0.0592
3.3,Li3YCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Y1 Cl6 -> 0.6527 LiFeCl4 + 0.2171 LiYF4 + 0.1295 FeF2 + 0.0007 YF3,-0.0519
3.3,Li3YCl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li3 Y1 Cl6 -> 0.6338 LiFeCl4 + 0.1956 LiYF4 + 0.1597 FeF2 + 0.0110 Li3FeF6,-0.0487
3.3,Li3YCl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li3 Y1 Cl6 -> 0.6142 LiFeCl4 + 0.1907 FeF2 + 0.1724 LiYF4 + 0.0226 Li3FeF6,-0.0452
3.3,Li3YCl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li3 Y1 Cl6 -> 0.5941 LiFeCl4 + 0.2228 FeF2 + 0.1485 LiYF4 + 0.0347 Li3FeF6,-0.0416
3.3,Li3YCl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li3 Y1 Cl6 -> 0.5732 LiFeCl4 + 0.2559 FeF2 + 0.1238 LiYF4 + 0.0471 Li3FeF6,-0.0378
3.3,Li3YCl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li3 Y1 Cl6 -> 0.5517 LiFeCl4 + 0.2900 FeF2 + 0.0983 LiYF4 + 0.0599 Li3FeF6,-0.0337
3.3,Li3YCl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li3 Y1 Cl6 -> 0.5295 LiFeCl4 + 0.3253 FeF2 + 0.0731 Li3FeF6 + 0.0720 LiYF4,-0.0294
3.3,Li3YCl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li3 Y1 Cl6 -> 0.5065 LiFeCl4 + 0.3619 FeF2 + 0.0869 Li3FeF6 + 0.0448 LiYF4,-0.0248
3.3,Li3YCl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li3 Y1 Cl6 -> 0.4827 LiFeCl4 + 0.3997 FeF2 + 0.1010 Li3FeF6 + 0.0166 LiYF4,-0.0198
3.4,Li3YCl6,0.6756,0.3378 Fe1 F3 + 0.3378 Fe1 Cl3 + 0.3244 Li3 Y1 Cl6 -> 0.6792 LiFeCl4 + 0.2547 LiYF4 + 0.0572 YCl3 + 0.0089 LiCl,-0.0595
3.4,Li3YCl6,0.6990,0.3495 Fe1 F3 + 0.3495 Fe1 Cl3 + 0.3010 Li3 Y1 Cl6 -> 0.7128 LiFeCl4 + 0.2080 LiYF4 + 0.0632 YF3 + 0.0159 YCl3,-0.063
3.4,Li3YCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Y1 Cl6 -> 0.6527 LiFeCl4 + 0.2171 LiYF4 + 0.1295 FeF2 + 0.0007 YF3,-0.0538
3.4,Li3YCl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li3 Y1 Cl6 -> 0.6338 LiFeCl4 + 0.1956 LiYF4 + 0.1597 FeF2 + 0.0110 Li3FeF6,-0.05
3.4,Li3YCl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li3 Y1 Cl6 -> 0.6142 LiFeCl4 + 0.1907 FeF2 + 0.1724 LiYF4 + 0.0226 Li3FeF6,-0.0459
3.4,Li3YCl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li3 Y1 Cl6 -> 0.5941 LiFeCl4 + 0.2228 FeF2 + 0.1485 LiYF4 + 0.0347 Li3FeF6,-0.0416
3.4,Li3YCl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li3 Y1 Cl6 -> 0.5732 LiFeCl4 + 0.2559 FeF2 + 0.1238 LiYF4 + 0.0471 Li3FeF6,-0.0371
3.4,Li3YCl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li3 Y1 Cl6 -> 0.5517 LiFeCl4 + 0.2900 FeF2 + 0.0983 LiYF4 + 0.0599 Li3FeF6,-0.0322
3.4,Li3YCl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li3 Y1 Cl6 -> 0.5295 LiFeCl4 + 0.3253 FeF2 + 0.0731 Li3FeF6 + 0.0720 LiYF4,-0.0271
3.4,Li3YCl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li3 Y1 Cl6 -> 0.5065 LiFeCl4 + 0.3619 FeF2 + 0.0869 Li3FeF6 + 0.0448 LiYF4,-0.0216
3.4,Li3YCl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li3 Y1 Cl6 -> 0.4827 LiFeCl4 + 0.3997 FeF2 + 0.1010 Li3FeF6 + 0.0166 LiYF4,-0.0157
3.5,Li3YCl6,0.6555,0.3278 Fe1 F3 + 0.3278 Fe1 Cl3 + 0.3445 Li3 Y1 Cl6 -> 0.6512 LiFeCl4 + 0.2442 LiYF4 + 0.0784 YCl3 + 0.0262 LiCl,-0.0607
3.5,Li3YCl6,0.6789,0.3395 Fe1 F3 + 0.3395 Fe1 Cl3 + 0.3211 Li3 Y1 Cl6 -> 0.6840 LiFeCl4 + 0.2565 LiYF4 + 0.0536 YCl3 + 0.0060 LiCl,-0.0643
3.5,Li3YCl6,0.7023,0.3512 Fe1 F3 + 0.3512 Fe1 Cl3 + 0.2977 Li3 Y1 Cl6 -> 0.7177 LiFeCl4 + 0.1948 LiYF4 + 0.0793 YF3 + 0.0082 YCl3,-0.068
3.5,Li3YCl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li3 Y1 Cl6 -> 0.5773 LiFeCl4 + 0.2757 LiYF4 + 0.1401 FeCl3 + 0.0069 YF3,-0.0663
3.5,Li3YCl6,0.7492,0.3746 Fe1 F3 + 0.3746 Fe1 Cl3 + 0.2508 Li3 Y1 Cl6 -> 0.5911 LiFeCl4 + 0.2639 LiYF4 + 0.1070 FeCl3 + 0.0380 FeF2,-0.0632
3.5,Li3YCl6,0.7726,0.3863 Fe1 F3 + 0.3863 Fe1 Cl3 + 0.2274 Li3 Y1 Cl6 -> 0.6188 LiFeCl4 + 0.2429 LiYF4 + 0.0798 FeF2 + 0.0586 FeCl3,-0.0598
3.5,Li3YCl6,0.7960,0.3980 Fe1 F3 + 0.3980 Fe1 Cl3 + 0.2040 Li3 Y1 Cl6 -> 0.6472 LiFeCl4 + 0.2212 LiYF4 + 0.1229 FeF2 + 0.0087 FeCl3,-0.0563
3.5,Li3YCl6,0.8194,0.4097 Fe1 F3 + 0.4097 Fe1 Cl3 + 0.1806 Li3 Y1 Cl6 -> 0.6365 LiFeCl4 + 0.1988 LiYF4 + 0.1553 FeF2 + 0.0093 Li3FeF6,-0.052
3.5,Li3YCl6,0.8428,0.4214 Fe1 F3 + 0.4214 Fe1 Cl3 + 0.1572 Li3 Y1 Cl6 -> 0.6171 LiFeCl4 + 0.1862 FeF2 + 0.1758 LiYF4 + 0.0209 Li3FeF6,-0.0473
3.5,Li3YCl6,0.8662,0.4331 Fe1 F3 + 0.4331 Fe1 Cl3 + 0.1338 Li3 Y1 Cl6 -> 0.5970 LiFeCl4 + 0.2181 FeF2 + 0.1520 LiYF4 + 0.0329 Li3FeF6,-0.0424
3.5,Li3YCl6,0.8896,0.4448 Fe1 F3 + 0.4448 Fe1 Cl3 + 0.1104 Li3 Y1 Cl6 -> 0.5763 LiFeCl4 + 0.2511 FeF2 + 0.1274 LiYF4 + 0.0453 Li3FeF6,-0.0371
3.5,Li3YCl6,0.9130,0.4565 Fe1 F3 + 0.4565 Fe1 Cl3 + 0.0870 Li3 Y1 Cl6 -> 0.5548 LiFeCl4 + 0.2851 FeF2 + 0.1020 LiYF4 + 0.0580 Li3FeF6,-0.0316
3.5,Li3YCl6,0.9365,0.4682 Fe1 F3 + 0.4682 Fe1 Cl3 + 0.0635 Li3 Y1 Cl6 -> 0.5327 LiFeCl4 + 0.3202 FeF2 + 0.0758 LiYF4 + 0.0712 Li3FeF6,-0.0256
3.5,Li3YCl6,0.9599,0.4799 Fe1 F3 + 0.4799 Fe1 Cl3 + 0.0401 Li3 Y1 Cl6 -> 0.5098 LiFeCl4 + 0.3566 FeF2 + 0.0849 Li3FeF6 + 0.0487 LiYF4,-0.0193
3.5,Li3YCl6,0.9833,0.4916 Fe1 F3 + 0.4916 Fe1 Cl3 + 0.0167 Li3 Y1 Cl6 -> 0.4862 LiFeCl4 + 0.3942 FeF2 + 0.0990 Li3FeF6 + 0.0206 LiYF4,-0.0126
3.6,Li3YCl6,0.6321,0.3161 Fe1 F3 + 0.3161 Fe1 Cl3 + 0.3679 Li3 Y1 Cl6 -> 0.6193 LiFeCl4 + 0.2322 LiYF4 + 0.1026 YCl3 + 0.0460 LiCl,-0.0609
3.6,Li3YCl6,0.6555,0.3278 Fe1 F3 + 0.3278 Fe1 Cl3 + 0.3445 Li3 Y1 Cl6 -> 0.6512 LiFeCl4 + 0.2442 LiYF4 + 0.0784 YCl3 + 0.0262 LiCl,-0.0646
3.6,Li3YCl6,0.6789,0.3395 Fe1 F3 + 0.3395 Fe1 Cl3 + 0.3211 Li3 Y1 Cl6 -> 0.6840 LiFeCl4 + 0.2565 LiYF4 + 0.0536 YCl3 + 0.0060 LiCl,-0.0685
3.6,Li3YCl6,0.7023,0.3512 Fe1 F3 + 0.3512 Fe1 Cl3 + 0.2977 Li3 Y1 Cl6 -> 0.7177 LiFeCl4 + 0.1948 LiYF4 + 0.0793 YF3 + 0.0082 YCl3,-0.0725
3.6,Li3YCl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li3 Y1 Cl6 -> 0.5773 LiFeCl4 + 0.2757 LiYF4 + 0.1401 FeCl3 + 0.0069 YF3,-0.071
3.6,Li3YCl6,0.7492,0.3746 Fe1 F3 + 0.3746 Fe1 Cl3 + 0.2508 Li3 Y1 Cl6 -> 0.5911 LiFeCl4 + 0.2639 LiYF4 + 0.1070 FeCl3 + 0.0380 FeF2,-0.067
3.6,Li3YCl6,0.7726,0.3863 Fe1 F3 + 0.3863 Fe1 Cl3 + 0.2274 Li3 Y1 Cl6 -> 0.6188 LiFeCl4 + 0.2429 LiYF4 + 0.0798 FeF2 + 0.0586 FeCl3,-0.0627
3.6,Li3YCl6,0.7960,0.3980 Fe1 F3 + 0.3980 Fe1 Cl3 + 0.2040 Li3 Y1 Cl6 -> 0.6472 LiFeCl4 + 0.2212 LiYF4 + 0.1229 FeF2 + 0.0087 FeCl3,-0.0582
3.6,Li3YCl6,0.8194,0.4097 Fe1 F3 + 0.4097 Fe1 Cl3 + 0.1806 Li3 Y1 Cl6 -> 0.6365 LiFeCl4 + 0.1988 LiYF4 + 0.1433 FeF2 + 0.0214 LiFe2F6,-0.0532
3.6,Li3YCl6,0.8428,0.4214 Fe1 F3 + 0.4214 Fe1 Cl3 + 0.1572 Li3 Y1 Cl6 -> 0.6171 LiFeCl4 + 0.1758 LiYF4 + 0.1593 FeF2 + 0.0479 LiFe2F6,-0.0479
3.6,Li3YCl6,0.8662,0.4331 Fe1 F3 + 0.4331 Fe1 Cl3 + 0.1338 Li3 Y1 Cl6 -> 0.5970 LiFeCl4 + 0.1758 FeF2 + 0.1520 LiYF4 + 0.0752 LiFe2F6,-0.0423
3.6,Li3YCl6,0.8896,0.4448 Fe1 F3 + 0.4448 Fe1 Cl3 + 0.1104 Li3 Y1 Cl6 -> 0.5763 LiFeCl4 + 0.1929 FeF2 + 0.1274 LiYF4 + 0.1035 LiFe2F6,-0.0363
3.6,Li3YCl6,0.9130,0.4565 Fe1 F3 + 0.4565 Fe1 Cl3 + 0.0870 Li3 Y1 Cl6 -> 0.5548 LiFeCl4 + 0.2105 FeF2 + 0.1327 LiFe2F6 + 0.1020 LiYF4,-0.03
3.6,Li3YCl6,0.9365,0.4682 Fe1 F3 + 0.4682 Fe1 Cl3 + 0.0635 Li3 Y1 Cl6 -> 0.5327 LiFeCl4 + 0.2287 FeF2 + 0.1628 LiFe2F6 + 0.0758 LiYF4,-0.0233
3.6,Li3YCl6,0.9599,0.4799 Fe1 F3 + 0.4799 Fe1 Cl3 + 0.0401 Li3 Y1 Cl6 -> 0.5098 LiFeCl4 + 0.2475 FeF2 + 0.1940 LiFe2F6 + 0.0487 LiYF4,-0.0161
3.6,Li3YCl6,0.9833,0.4916 Fe1 F3 + 0.4916 Fe1 Cl3 + 0.0167 Li3 Y1 Cl6 -> 0.4862 LiFeCl4 + 0.2669 FeF2 + 0.2263 LiFe2F6 + 0.0206 LiYF4,-0.0084
3.7,Li3YCl6,0.6187,0.3094 Fe1 F3 + 0.3094 Fe1 Cl3 + 0.3813 Li3 Y1 Cl6 -> 0.6014 LiFeCl4 + 0.2255 LiYF4 + 0.1161 YCl3 + 0.0570 LiCl,-0.061
3.7,Li3YCl6,0.6421,0.3211 Fe1 F3 + 0.3211 Fe1 Cl3 + 0.3579 Li3 Y1 Cl6 -> 0.6328 LiFeCl4 + 0.2373 LiYF4 + 0.0923 YCl3 + 0.0376 LiCl,-0.0647
3.7,Li3YCl6,0.6656,0.3328 Fe1 F3 + 0.3328 Fe1 Cl3 + 0.3344 Li3 Y1 Cl6 -> 0.6651 LiFeCl4 + 0.2494 LiYF4 + 0.0678 YCl3 + 0.0176 LiCl,-0.0687
3.7,Li3YCl6,0.6923,0.3462 Fe1 F3 + 0.3462 Fe1 Cl3 + 0.3077 Li3 Y1 Cl6 -> 0.7031 LiFeCl4 + 0.2344 LiYF4 + 0.0313 YCl3 + 0.0312 YF3,-0.0733
3.7,Li3YCl6,0.7258,0.3629 Fe1 F3 + 0.3629 Fe1 Cl3 + 0.2742 Li3 Y1 Cl6 -> 0.5773 LiFeCl4 + 0.2757 LiYF4 + 0.1401 FeCl3 + 0.0069 YF3,-0.0738
3.7,Li3YCl6,0.7492,0.3746 Fe1 F3 + 0.3746 Fe1 Cl3 + 0.2508 Li3 Y1 Cl6 -> 0.5278 LiFeCl4 + 0.2639 LiYF4 + 0.1745 FeCl3 + 0.0338 FeF3,-0.0693
3.7,Li3YCl6,0.7726,0.3863 Fe1 F3 + 0.3863 Fe1 Cl3 + 0.2274 Li3 Y1 Cl6 -> 0.4857 LiFeCl4 + 0.2429 LiYF4 + 0.2005 FeCl3 + 0.0710 FeF3,-0.0645
3.7,Li3YCl6,0.7960,0.3980 Fe1 F3 + 0.3980 Fe1 Cl3 + 0.2040 Li3 Y1 Cl6 -> 0.4423 LiFeCl4 + 0.2272 FeCl3 + 0.2212 LiYF4 + 0.1093 FeF3,-0.0594
3.7,Li3YCl6,0.8194,0.4097 Fe1 F3 + 0.4097 Fe1 Cl3 + 0.1806 Li3 Y1 Cl6 -> 0.3976 LiFeCl4 + 0.2548 FeCl3 + 0.1988 LiYF4 + 0.1487 FeF3,-0.0541
3.7,Li3YCl6,0.8428,0.4214 Fe1 F3 + 0.4214 Fe1 Cl3 + 0.1572 Li3 Y1 Cl6 -> 0.3515 LiFeCl4 + 0.2832 FeCl3 + 0.1895 FeF3 + 0.1758 LiYF4,-0.0484
3.7,Li3YCl6,0.8662,0.4331 Fe1 F3 + 0.4331 Fe1 Cl3 + 0.1338 Li3 Y1 Cl6 -> 0.3126 FeCl3 + 0.3040 LiFeCl4 + 0.2315 FeF3 + 0.1520 LiYF4,-0.0424
3.7,Li3YCl6,0.8896,0.4448 Fe1 F3 + 0.4448 Fe1 Cl3 + 0.1104 Li3 Y1 Cl6 -> 0.3429 FeCl3 + 0.2749 FeF3 + 0.2548 LiFeCl4 + 0.1274 LiYF4,-0.036
3.7,Li3YCl6,0.9130,0.4565 Fe1 F3 + 0.4565 Fe1 Cl3 + 0.0870 Li3 Y1 Cl6 -> 0.3741 FeCl3 + 0.3197 FeF3 + 0.2041 LiFeCl4 + 0.1020 LiYF4,-0.0293
3.7,Li3YCl6,0.9365,0.4682 Fe1 F3 + 0.4682 Fe1 Cl3 + 0.0635 Li3 Y1 Cl6 -> 0.4065 FeCl3 + 0.3661 FeF3 + 0.1516 LiFeCl4 + 0.0758 LiYF4,-0.0221
3.7,Li3YCl6,0.9599,0.4799 Fe1 F3 + 0.4799 Fe1 Cl3 + 0.0401 Li3 Y1 Cl6 -> 0.4399 FeCl3 + 0.4140 FeF3 + 0.0974 LiFeCl4 + 0.0487 LiYF4,-0.0144
3.7,Li3YCl6,0.9833,0.4916 Fe1 F3 + 0.4916 Fe1 Cl3 + 0.0167 Li3 Y1 Cl6 -> 0.4745 FeCl3 + 0.4635 FeF3 + 0.0413 LiFeCl4 + 0.0206 LiYF4,-0.0062
3.8,Li3YCl6,0.6187,0.3094 Fe1 F3 + 0.3094 Fe1 Cl3 + 0.3813 Li3 Y1 Cl6 -> 0.6014 LiFeCl4 + 0.2255 LiYF4 + 0.1161 YCl3 + 0.0570 LiCl,-0.061
3.8,Li3YCl6,0.6421,0.3211 Fe1 F3 + 0.3211 Fe1 Cl3 + 0.3579 Li3 Y1 Cl6 -> 0.6328 LiFeCl4 + 0.2373 LiYF4 + 0.0923 YCl3 + 0.0376 LiCl,-0.0647
3.8,Li3YCl6,0.6656,0.3328 Fe1 F3 + 0.3328 Fe1 Cl3 + 0.3344 Li3 Y1 Cl6 -> 0.6651 LiFeCl4 + 0.2494 LiYF4 + 0.0678 YCl3 + 0.0176 LiCl,-0.0687
